Date,Barangay,DayOfWeek,Month,IsWeekend,Population,Total_Waste_kg
2024-02-11,Ban-as,6,2,1,1756,306.23
2024-02-11,Baucawe,6,2,1,1495,252.28
2024-02-11,Diatagon,6,2,1,7544,1336.19
2024-02-11,Ganayon,6,2,1,1256,221.12
2024-02-11,Liatimco,6,2,1,2080,328.79
2024-02-11,Manyayay,6,2,1,2545,430.73
2024-02-11,Payasan,6,2,1,2621,411.21
2024-02-11,Poblacion,6,2,1,4597,793.36
2024-02-11,Saint Christine,6,2,1,3058,486.46
2024-02-11,San Pedro,6,2,1,1464,230.05
2024-02-11,San Isidro,6,2,1,1213,193.52
2024-02-12,Anibongan,0,2,0,1262,206.44
2024-02-12,Banahao,0,2,0,2614,422.86
2024-02-12,Ban-as,0,2,0,1756,256.34
2024-02-12,Baucawe,0,2,0,1495,218.19
2024-02-12,Diatagon,0,2,0,7543,1233.53
2024-02-12,Ganayon,0,2,0,1256,187.81
2024-02-12,Liatimco,0,2,0,2080,337.73
2024-02-12,Manyayay,0,2,0,2545,400.85
2024-02-12,Payasan,0,2,0,2621,411.74
2024-02-12,Poblacion,0,2,0,4597,669.61
2024-02-12,Saint Christine,0,2,0,3058,487.32
2024-02-12,San Pedro,0,2,0,1464,235.95
2024-02-12,San Isidro,0,2,0,1213,187.47
2024-02-13,Anibongan,1,2,0,1262,191.88
2024-02-13,Banahao,1,2,0,2614,426.2
2024-02-13,Ban-as,1,2,0,1756,259.51
2024-02-13,Baucawe,1,2,0,1495,217.14
2024-02-13,Diatagon,1,2,0,7543,1132.18
2024-02-13,Ganayon,1,2,0,1256,188.38
2024-02-13,Liatimco,1,2,0,2080,312.95
2024-02-13,Manyayay,1,2,0,2545,381.81
2024-02-13,Payasan,1,2,0,2620,383.04
2024-02-13,Poblacion,1,2,0,4596,719.86
2024-02-13,Saint Christine,1,2,0,3058,443.79
2024-02-13,San Pedro,1,2,0,1464,217.25
2024-02-13,San Isidro,1,2,0,1213,175.47
2024-02-14,Anibongan,2,2,0,1262,198.17
2024-02-14,Banahao,2,2,0,2614,385.11
2024-02-14,Ban-as,2,2,0,1756,253.75
2024-02-14,Baucawe,2,2,0,1495,216.03
2024-02-14,Diatagon,2,2,0,7543,1167.26
2024-02-14,Ganayon,2,2,0,1256,203.64
2024-02-14,Liatimco,2,2,0,2080,297.29
2024-02-14,Manyayay,2,2,0,2545,387.88
2024-02-14,Payasan,2,2,0,2620,394.76
2024-02-14,Poblacion,2,2,0,4596,750.46
2024-02-14,Saint Christine,2,2,0,3057,480.29
2024-02-14,San Pedro,2,2,0,1464,232.85
2024-02-14,San Isidro,2,2,0,1213,180.87
2024-02-15,Anibongan,3,2,0,1262,196.38
2024-02-15,Banahao,3,2,0,2613,383.14
2024-02-15,Ban-as,3,2,0,1756,274.91
2024-02-15,Baucawe,3,2,0,1495,237.44
2024-02-15,Diatagon,3,2,0,7543,1204.92
2024-02-15,Ganayon,3,2,0,1256,180.58
2024-02-15,Liatimco,3,2,0,2080,307.59
2024-02-15,Manyayay,3,2,0,2545,385.47
2024-02-15,Payasan,3,2,0,2620,423.22
2024-02-15,Poblacion,3,2,0,4596,709.04
2024-02-15,Saint Christine,3,2,0,3057,499.6
2024-02-15,San Pedro,3,2,0,1464,236.22
2024-02-15,San Isidro,3,2,0,1213,187.84
2024-02-16,Anibongan,4,2,0,1262,184.4
2024-02-16,Banahao,4,2,0,2613,420.24
2024-02-16,Ban-as,4,2,0,1756,256.17
2024-02-16,Baucawe,4,2,0,1495,220.0
2024-02-16,Diatagon,4,2,0,7542,1183.21
2024-02-16,Ganayon,4,2,0,1256,202.87
2024-02-16,Liatimco,4,2,0,2080,298.72
2024-02-16,Manyayay,4,2,0,2545,401.21
2024-02-16,Payasan,4,2,0,2620,381.04
2024-02-16,Poblacion,4,2,0,4596,754.21
2024-02-16,Saint Christine,4,2,0,3057,477.74
2024-02-16,San Pedro,4,2,0,1464,213.21
2024-02-16,San Isidro,4,2,0,1213,186.95
2024-02-17,Anibongan,5,2,1,1262,213.29
2024-02-17,Banahao,5,2,1,2613,407.85
2024-02-17,Ban-as,5,2,1,1756,286.43
2024-02-17,Baucawe,5,2,1,1495,260.14
2024-02-17,Diatagon,5,2,1,7542,1329.75
2024-02-17,Ganayon,5,2,1,1256,197.17
2024-02-17,Liatimco,5,2,1,2080,325.07
2024-02-17,Manyayay,5,2,1,2545,401.71
2024-02-17,Payasan,5,2,1,2620,432.54
2024-02-17,Poblacion,5,2,1,4596,730.56
2024-02-17,Saint Christine,5,2,1,3057,535.36
2024-02-17,San Pedro,5,2,1,1464,252.45
2024-02-17,San Isidro,5,2,1,1213,201.77
2024-02-18,Anibongan,6,2,1,1262,223.42
2024-02-18,Banahao,6,2,1,2613,429.84
2024-02-18,Ban-as,6,2,1,1756,304.69
2024-02-18,Baucawe,6,2,1,1495,258.74
2024-02-18,Diatagon,6,2,1,7542,1211.97
2024-02-18,Ganayon,6,2,1,1256,222.28
2024-02-18,Liatimco,6,2,1,2080,328.9
2024-02-18,Manyayay,6,2,1,2545,403.73
2024-02-18,Payasan,6,2,1,2620,448.34
2024-02-18,Poblacion,6,2,1,4596,796.58
2024-02-18,Saint Christine,6,2,1,3057,523.93
2024-02-18,San Pedro,6,2,1,1464,246.76
2024-02-18,San Isidro,6,2,1,1213,214.33
2024-02-19,Anibongan,0,2,0,1262,203.87
2024-02-19,Banahao,0,2,0,2613,413.32
2024-02-19,Ban-as,0,2,0,1756,267.55
2024-02-19,Baucawe,0,2,0,1495,223.19
2024-02-19,Diatagon,0,2,0,7542,1170.94
2024-02-19,Ganayon,0,2,0,1256,184.69
2024-02-19,Liatimco,0,2,0,2079,298.8
2024-02-19,Manyayay,0,2,0,2545,369.63
2024-02-19,Payasan,0,2,0,2620,387.32
2024-02-19,Poblacion,0,2,0,4595,722.59
2024-02-19,Saint Christine,0,2,0,3057,443.56
2024-02-19,San Pedro,0,2,0,1464,222.58
2024-02-19,San Isidro,0,2,0,1213,184.49
2024-02-20,Anibongan,1,2,0,1262,199.76
2024-02-20,Banahao,1,2,0,2613,405.52
2024-02-20,Ban-as,1,2,0,1755,275.62
2024-02-20,Baucawe,1,2,0,1495,220.06
2024-02-20,Diatagon,1,2,0,7542,1161.34
2024-02-20,Ganayon,1,2,0,1256,183.49
2024-02-20,Liatimco,1,2,0,2079,302.84
2024-02-20,Manyayay,1,2,0,2545,402.67
2024-02-20,Payasan,1,2,0,2620,409.62
2024-02-20,Poblacion,1,2,0,4595,708.28
2024-02-20,Saint Christine,1,2,0,3057,482.16
2024-02-20,San Pedro,1,2,0,1464,219.29
2024-02-20,San Isidro,1,2,0,1213,180.53
2024-02-21,Anibongan,2,2,0,1262,188.11
2024-02-21,Banahao,2,2,0,2613,404.72
2024-02-21,Ban-as,2,2,0,1755,253.49
2024-02-21,Baucawe,2,2,0,1495,239.41
2024-02-21,Diatagon,2,2,0,7541,1153.49
2024-02-21,Ganayon,2,2,0,1256,204.09
2024-02-21,Liatimco,2,2,0,2079,337.67
2024-02-21,Manyayay,2,2,0,2545,406.6
2024-02-21,Payasan,2,2,0,2620,421.64
2024-02-21,Poblacion,2,2,0,4595,708.23
2024-02-21,Saint Christine,2,2,0,3057,448.72
2024-02-21,San Pedro,2,2,0,1464,235.85
2024-02-21,San Isidro,2,2,0,1213,177.36
2024-02-22,Anibongan,3,2,0,1262,200.61
2024-02-22,Banahao,3,2,0,2613,402.13
2024-02-22,Ban-as,3,2,0,1755,254.67
2024-02-22,Baucawe,3,2,0,1495,241.0
2024-02-22,Diatagon,3,2,0,7541,1213.94
2024-02-22,Ganayon,3,2,0,1256,196.58
2024-02-22,Liatimco,3,2,0,2079,332.06
2024-02-22,Manyayay,3,2,0,2545,410.38
2024-02-22,Payasan,3,2,0,2620,423.77
2024-02-22,Poblacion,3,2,0,4595,666.31
2024-02-22,Saint Christine,3,2,0,3057,467.2
2024-02-22,San Pedro,3,2,0,1464,238.45
2024-02-22,San Isidro,3,2,0,1213,197.52
2024-02-23,Anibongan,4,2,0,1262,197.75
2024-02-23,Banahao,4,2,0,2613,382.71
2024-02-23,Ban-as,4,2,0,1755,273.04
2024-02-23,Baucawe,4,2,0,1495,230.73
2024-02-23,Diatagon,4,2,0,7541,1168.21
2024-02-23,Ganayon,4,2,0,1256,199.6
2024-02-23,Liatimco,4,2,0,2079,340.73
2024-02-23,Manyayay,4,2,0,2544,400.81
2024-02-23,Payasan,4,2,0,2620,417.52
2024-02-23,Poblacion,4,2,0,4595,714.72
2024-02-23,Saint Christine,4,2,0,3057,440.47
2024-02-23,San Pedro,4,2,0,1464,233.14
2024-02-23,San Isidro,4,2,0,1213,184.52
2024-02-24,Anibongan,5,2,1,1262,211.46
2024-02-24,Banahao,5,2,1,2613,447.78
2024-02-24,Ban-as,5,2,1,1755,308.61
2024-02-24,Baucawe,5,2,1,1495,239.44
2024-02-24,Diatagon,5,2,1,7541,1181.72
2024-02-24,Ganayon,5,2,1,1256,201.25
2024-02-24,Liatimco,5,2,1,2079,336.72
2024-02-24,Manyayay,5,2,1,2544,435.6
2024-02-24,Payasan,5,2,1,2620,456.96
2024-02-24,Poblacion,5,2,1,4595,712.94
2024-02-24,Saint Christine,5,2,1,3057,492.43
2024-02-24,San Pedro,5,2,1,1464,233.48
2024-02-24,San Isidro,5,2,1,1213,189.48
2024-02-25,Anibongan,6,2,1,1262,204.01
2024-02-25,Banahao,6,2,1,2613,459.23
2024-02-25,Ban-as,6,2,1,1755,289.03
2024-02-25,Baucawe,6,2,1,1495,233.73
2024-02-25,Diatagon,6,2,1,7540,1297.36
2024-02-25,Ganayon,6,2,1,1256,202.89
2024-02-25,Liatimco,6,2,1,2079,348.22
2024-02-25,Manyayay,6,2,1,2544,411.56
2024-02-25,Payasan,6,2,1,2619,463.53
2024-02-25,Poblacion,6,2,1,4595,798.58
2024-02-25,Saint Christine,6,2,1,3056,503.39
2024-02-25,San Pedro,6,2,1,1464,238.25
2024-02-25,San Isidro,6,2,1,1213,189.51
2024-02-26,Anibongan,0,2,0,1262,205.96
2024-02-26,Banahao,0,2,0,2613,413.8
2024-02-26,Ban-as,0,2,0,1755,263.08
2024-02-26,Baucawe,0,2,0,1495,231.33
2024-02-26,Diatagon,0,2,0,7540,1211.54
2024-02-26,Ganayon,0,2,0,1256,198.75
2024-02-26,Liatimco,0,2,0,2079,316.67
2024-02-26,Manyayay,0,2,0,2544,364.36
2024-02-26,Payasan,0,2,0,2619,374.66
2024-02-26,Poblacion,0,2,0,4594,678.54
2024-02-26,Saint Christine,0,2,0,3056,489.32
2024-02-26,San Pedro,0,2,0,1464,220.24
2024-02-26,San Isidro,0,2,0,1213,182.63
2024-02-27,Anibongan,1,2,0,1262,183.54
2024-02-27,Banahao,1,2,0,2612,383.6
2024-02-27,Ban-as,1,2,0,1755,255.2
2024-02-27,Baucawe,1,2,0,1495,222.21
2024-02-27,Diatagon,1,2,0,7540,1120.73
2024-02-27,Ganayon,1,2,0,1256,190.75
2024-02-27,Liatimco,1,2,0,2079,336.5
2024-02-27,Manyayay,1,2,0,2544,389.6
2024-02-27,Payasan,1,2,0,2619,382.95
2024-02-27,Poblacion,1,2,0,4594,703.85
2024-02-27,Saint Christine,1,2,0,3056,443.7
2024-02-27,San Pedro,1,2,0,1463,210.3
2024-02-27,San Isidro,1,2,0,1213,179.01
2024-02-28,Anibongan,2,2,0,1262,191.09
2024-02-28,Banahao,2,2,0,2612,420.51
2024-02-28,Ban-as,2,2,0,1755,282.39
2024-02-28,Baucawe,2,2,0,1495,240.23
2024-02-28,Diatagon,2,2,0,7540,1224.18
2024-02-28,Ganayon,2,2,0,1256,201.74
2024-02-28,Liatimco,2,2,0,2079,314.3
2024-02-28,Manyayay,2,2,0,2544,382.58
2024-02-28,Payasan,2,2,0,2619,416.81
2024-02-28,Poblacion,2,2,0,4594,732.57
2024-02-28,Saint Christine,2,2,0,3056,478.92
2024-02-28,San Pedro,2,2,0,1463,228.88
2024-02-28,San Isidro,2,2,0,1213,191.65
2024-02-29,Anibongan,3,2,0,1262,203.88
2024-02-29,Banahao,3,2,0,2612,374.87
2024-02-29,Ban-as,3,2,0,1755,272.58
2024-02-29,Baucawe,3,2,0,1495,227.39
2024-02-29,Diatagon,3,2,0,7539,1085.07
2024-02-29,Ganayon,3,2,0,1256,198.68
2024-02-29,Liatimco,3,2,0,2079,336.08
2024-02-29,Manyayay,3,2,0,2544,408.88
2024-02-29,Payasan,3,2,0,2619,390.64
2024-02-29,Poblacion,3,2,0,4594,697.42
2024-02-29,Saint Christine,3,2,0,3056,439.86
2024-02-29,San Pedro,3,2,0,1463,215.42
2024-02-29,San Isidro,3,2,0,1213,186.87
2024-03-01,Anibongan,4,3,0,1261,188.3
2024-03-01,Banahao,4,3,0,2612,397.16
2024-03-01,Ban-as,4,3,0,1755,284.95
2024-03-01,Baucawe,4,3,0,1495,216.42
2024-03-01,Diatagon,4,3,0,7539,1227.77
2024-03-01,Ganayon,4,3,0,1256,202.33
2024-03-01,Liatimco,4,3,0,2079,314.3
2024-03-01,Manyayay,4,3,0,2544,392.76
2024-03-01,Payasan,4,3,0,2619,393.68
2024-03-01,Poblacion,4,3,0,4594,658.24
2024-03-01,Saint Christine,4,3,0,3056,478.58
2024-03-01,San Pedro,4,3,0,1463,218.18
2024-03-01,San Isidro,4,3,0,1213,195.0
2024-03-02,Anibongan,5,3,1,1261,215.52
2024-03-02,Banahao,5,3,1,2612,440.03
2024-03-02,Ban-as,5,3,1,1755,274.32
2024-03-02,Baucawe,5,3,1,1495,259.91
2024-03-02,Diatagon,5,3,1,7539,1208.76
2024-03-02,Ganayon,5,3,1,1256,208.52
2024-03-02,Liatimco,5,3,1,2079,328.48
2024-03-02,Manyayay,5,3,1,2544,426.13
2024-03-02,Payasan,5,3,1,2619,438.23
2024-03-02,Poblacion,5,3,1,4594,797.28
2024-03-02,Saint Christine,5,3,1,3056,531.18
2024-03-02,San Pedro,5,3,1,1463,247.14
2024-03-02,San Isidro,5,3,1,1213,214.71
2024-03-03,Anibongan,6,3,1,1261,205.09
2024-03-03,Banahao,6,3,1,2612,408.28
2024-03-03,Ban-as,6,3,1,1755,308.83
2024-03-03,Baucawe,6,3,1,1494,233.86
2024-03-03,Diatagon,6,3,1,7539,1239.39
2024-03-03,Ganayon,6,3,1,1256,203.71
2024-03-03,Liatimco,6,3,1,2079,339.46
2024-03-03,Manyayay,6,3,1,2544,418.96
2024-03-03,Payasan,6,3,1,2619,415.29
2024-03-03,Poblacion,6,3,1,4594,754.05
2024-03-03,Saint Christine,6,3,1,3056,481.36
2024-03-03,San Pedro,6,3,1,1463,225.64
2024-03-03,San Isidro,6,3,1,1213,187.4
2024-03-04,Anibongan,0,3,0,1261,187.25
2024-03-04,Banahao,0,3,0,2612,397.7
2024-03-04,Ban-as,0,3,0,1755,271.08
2024-03-04,Baucawe,0,3,0,1494,214.41
2024-03-04,Diatagon,0,3,0,7538,1210.23
2024-03-04,Ganayon,0,3,0,1255,179.74
2024-03-04,Liatimco,0,3,0,2079,318.27
2024-03-04,Manyayay,0,3,0,2544,395.55
2024-03-04,Payasan,0,3,0,2619,414.74
2024-03-04,Poblacion,0,3,0,4593,753.39
2024-03-04,Saint Christine,0,3,0,3056,443.78
2024-03-04,San Pedro,0,3,0,1463,240.05
2024-03-04,San Isidro,0,3,0,1213,188.01
2024-03-05,Anibongan,1,3,0,1261,189.49
2024-03-05,Banahao,1,3,0,2612,395.82
2024-03-05,Ban-as,1,3,0,1755,261.58
2024-03-05,Baucawe,1,3,0,1494,231.9
2024-03-05,Diatagon,1,3,0,7538,1180.3
2024-03-05,Ganayon,1,3,0,1255,180.91
2024-03-05,Liatimco,1,3,0,2078,321.62
2024-03-05,Manyayay,1,3,0,2544,384.4
2024-03-05,Payasan,1,3,0,2619,419.25
2024-03-05,Poblacion,1,3,0,4593,721.92
2024-03-05,Saint Christine,1,3,0,3056,452.98
2024-03-05,San Pedro,1,3,0,1463,218.23
2024-03-05,San Isidro,1,3,0,1213,196.9
2024-03-06,Anibongan,2,3,0,1261,196.01
2024-03-06,Banahao,2,3,0,2612,414.21
2024-03-06,Ban-as,2,3,0,1755,286.07
2024-03-06,Baucawe,2,3,0,1494,237.1
2024-03-06,Diatagon,2,3,0,7538,1214.28
2024-03-06,Ganayon,2,3,0,1255,205.03
2024-03-06,Liatimco,2,3,0,2078,303.92
2024-03-06,Manyayay,2,3,0,2544,413.47
2024-03-06,Payasan,2,3,0,2619,423.01
2024-03-06,Poblacion,2,3,0,4593,683.13
2024-03-06,Saint Christine,2,3,0,3055,472.08
2024-03-06,San Pedro,2,3,0,1463,224.38
2024-03-06,San Isidro,2,3,0,1213,173.87
2024-03-07,Anibongan,3,3,0,1261,187.38
2024-03-07,Banahao,3,3,0,2612,413.77
2024-03-07,Ban-as,3,3,0,1755,256.15
2024-03-07,Baucawe,3,3,0,1494,235.28
2024-03-07,Diatagon,3,3,0,7538,1138.63
2024-03-07,Ganayon,3,3,0,1255,186.87
2024-03-07,Liatimco,3,3,0,2078,311.44
2024-03-07,Manyayay,3,3,0,2543,399.72
2024-03-07,Payasan,3,3,0,2619,389.81
2024-03-07,Poblacion,3,3,0,4593,714.88
2024-03-07,Saint Christine,3,3,0,3055,443.52
2024-03-07,San Pedro,3,3,0,1463,234.7
2024-03-07,San Isidro,3,3,0,1212,174.31
2024-03-08,Anibongan,4,3,0,1261,191.71
2024-03-08,Banahao,4,3,0,2612,379.38
2024-03-08,Ban-as,4,3,0,1755,271.78
2024-03-08,Baucawe,4,3,0,1494,240.51
2024-03-08,Diatagon,4,3,0,7537,1213.37
2024-03-08,Ganayon,4,3,0,1255,199.16
2024-03-08,Liatimco,4,3,0,2078,322.45
2024-03-08,Manyayay,4,3,0,2543,373.73
2024-03-08,Payasan,4,3,0,2618,409.11
2024-03-08,Poblacion,4,3,0,4593,687.35
2024-03-08,Saint Christine,4,3,0,3055,478.9
2024-03-08,San Pedro,4,3,0,1463,216.67
2024-03-08,San Isidro,4,3,0,1212,196.45
2024-03-09,Anibongan,5,3,1,1261,218.64
2024-03-09,Banahao,5,3,1,2612,429.95
2024-03-09,Ban-as,5,3,1,1754,310.98
2024-03-09,Baucawe,5,3,1,1494,231.51
2024-03-09,Diatagon,5,3,1,7537,1273.12
2024-03-09,Ganayon,5,3,1,1255,207.17
2024-03-09,Liatimco,5,3,1,2078,362.48
2024-03-09,Manyayay,5,3,1,2543,394.58
2024-03-09,Payasan,5,3,1,2618,443.04
2024-03-09,Poblacion,5,3,1,4593,809.47
2024-03-09,Saint Christine,5,3,1,3055,524.76
2024-03-09,San Pedro,5,3,1,1463,259.11
2024-03-09,San Isidro,5,3,1,1212,212.15
2024-03-10,Anibongan,6,3,1,1261,205.72
2024-03-10,Banahao,6,3,1,2611,456.82
2024-03-10,Ban-as,6,3,1,1754,279.18
2024-03-10,Baucawe,6,3,1,1494,264.89
2024-03-10,Diatagon,6,3,1,7537,1221.91
2024-03-10,Ganayon,6,3,1,1255,197.17
2024-03-10,Liatimco,6,3,1,2078,367.12
2024-03-10,Manyayay,6,3,1,2543,394.19
2024-03-10,Payasan,6,3,1,2618,463.58
2024-03-10,Poblacion,6,3,1,4593,728.85
2024-03-10,Saint Christine,6,3,1,3055,525.46
2024-03-10,San Pedro,6,3,1,1463,239.95
2024-03-10,San Isidro,6,3,1,1212,193.1
2024-03-11,Anibongan,0,3,0,1261,193.71
2024-03-11,Banahao,0,3,0,2611,421.02
2024-03-11,Ban-as,0,3,0,1754,256.25
2024-03-11,Baucawe,0,3,0,1494,214.23
2024-03-11,Diatagon,0,3,0,7537,1095.8
2024-03-11,Ganayon,0,3,0,1255,202.94
2024-03-11,Liatimco,0,3,0,2078,318.74
2024-03-11,Manyayay,0,3,0,2543,387.76
2024-03-11,Payasan,0,3,0,2618,388.74
2024-03-11,Poblacion,0,3,0,4592,674.91
2024-03-11,Saint Christine,0,3,0,3055,464.86
2024-03-11,San Pedro,0,3,0,1463,219.08
2024-03-11,San Isidro,0,3,0,1212,181.08
2024-03-12,Anibongan,1,3,0,1261,193.07
2024-03-12,Banahao,1,3,0,2611,373.58
2024-03-12,Ban-as,1,3,0,1754,277.35
2024-03-12,Baucawe,1,3,0,1494,239.35
2024-03-12,Diatagon,1,3,0,7537,1126.9
2024-03-12,Ganayon,1,3,0,1255,182.39
2024-03-12,Liatimco,1,3,0,2078,336.01
2024-03-12,Manyayay,1,3,0,2543,391.11
2024-03-12,Payasan,1,3,0,2618,424.71
2024-03-12,Poblacion,1,3,0,4592,681.82
2024-03-12,Saint Christine,1,3,0,3055,500.96
2024-03-12,San Pedro,1,3,0,1463,209.71
2024-03-12,San Isidro,1,3,0,1212,189.19
2024-03-13,Anibongan,2,3,0,1261,196.05
2024-03-13,Banahao,2,3,0,2611,401.06
2024-03-13,Ban-as,2,3,0,1754,254.92
2024-03-13,Baucawe,2,3,0,1494,213.81
2024-03-13,Diatagon,2,3,0,7536,1208.88
2024-03-13,Ganayon,2,3,0,1255,194.74
2024-03-13,Liatimco,2,3,0,2078,316.48
2024-03-13,Manyayay,2,3,0,2543,409.49
2024-03-13,Payasan,2,3,0,2618,411.4
2024-03-13,Poblacion,2,3,0,4592,670.7
2024-03-13,Saint Christine,2,3,0,3055,445.68
2024-03-13,San Pedro,2,3,0,1463,229.41
2024-03-13,San Isidro,2,3,0,1212,179.42
2024-03-14,Anibongan,3,3,0,1261,184.96
2024-03-14,Banahao,3,3,0,2611,383.03
2024-03-14,Ban-as,3,3,0,1754,283.68
2024-03-14,Baucawe,3,3,0,1494,230.51
2024-03-14,Diatagon,3,3,0,7536,1164.54
2024-03-14,Ganayon,3,3,0,1255,181.92
2024-03-14,Liatimco,3,3,0,2078,334.5
2024-03-14,Manyayay,3,3,0,2543,414.87
2024-03-14,Payasan,3,3,0,2618,419.14
2024-03-14,Poblacion,3,3,0,4592,677.58
2024-03-14,Saint Christine,3,3,0,3055,461.34
2024-03-14,San Pedro,3,3,0,1463,233.9
2024-03-14,San Isidro,3,3,0,1212,191.02
2024-03-15,Anibongan,4,3,0,1261,182.23
2024-03-15,Banahao,4,3,0,2611,416.22
2024-03-15,Ban-as,4,3,0,1754,288.0
2024-03-15,Baucawe,4,3,0,1494,215.08
2024-03-15,Diatagon,4,3,0,7536,1156.14
2024-03-15,Ganayon,4,3,0,1255,194.98
2024-03-15,Liatimco,4,3,0,2078,321.17
2024-03-15,Manyayay,4,3,0,2543,374.62
2024-03-15,Payasan,4,3,0,2618,378.01
2024-03-15,Poblacion,4,3,0,4592,720.82
2024-03-15,Saint Christine,4,3,0,3055,482.67
2024-03-15,San Pedro,4,3,0,1463,231.48
2024-03-15,San Isidro,4,3,0,1212,190.73
2024-03-16,Anibongan,5,3,1,1261,210.4
2024-03-16,Banahao,5,3,1,2611,438.39
2024-03-16,Ban-as,5,3,1,1754,291.76
2024-03-16,Baucawe,5,3,1,1494,243.84
2024-03-16,Diatagon,5,3,1,7536,1299.11
2024-03-16,Ganayon,5,3,1,1255,221.4
2024-03-16,Liatimco,5,3,1,2078,360.5
2024-03-16,Manyayay,5,3,1,2543,395.7
2024-03-16,Payasan,5,3,1,2618,439.27
2024-03-16,Poblacion,5,3,1,4592,764.15
2024-03-16,Saint Christine,5,3,1,3054,515.5
2024-03-16,San Pedro,5,3,1,1463,253.6
2024-03-16,San Isidro,5,3,1,1212,191.13
2024-03-17,Anibongan,6,3,1,1261,223.25
2024-03-17,Banahao,6,3,1,2611,452.07
2024-03-17,Ban-as,6,3,1,1754,306.37
2024-03-17,Baucawe,6,3,1,1494,258.79
2024-03-17,Diatagon,6,3,1,7535,1170.23
2024-03-17,Ganayon,6,3,1,1255,210.14
2024-03-17,Liatimco,6,3,1,2078,323.3
2024-03-17,Manyayay,6,3,1,2543,397.88
2024-03-17,Payasan,6,3,1,2618,449.3
2024-03-17,Poblacion,6,3,1,4592,712.07
2024-03-17,Saint Christine,6,3,1,3054,480.59
2024-03-17,San Pedro,6,3,1,1463,243.36
2024-03-17,San Isidro,6,3,1,1212,210.81
2024-03-18,Anibongan,0,3,0,1261,199.41
2024-03-18,Banahao,0,3,0,2611,396.01
2024-03-18,Ban-as,0,3,0,1754,262.62
2024-03-18,Baucawe,0,3,0,1494,242.56
2024-03-18,Diatagon,0,3,0,7535,1201.15
2024-03-18,Ganayon,0,3,0,1255,180.33
2024-03-18,Liatimco,0,3,0,2078,309.63
2024-03-18,Manyayay,0,3,0,2543,371.68
2024-03-18,Payasan,0,3,0,2618,384.66
2024-03-18,Poblacion,0,3,0,4591,704.93
2024-03-18,Saint Christine,0,3,0,3054,447.79
2024-03-18,San Pedro,0,3,0,1463,240.04
2024-03-18,San Isidro,0,3,0,1212,185.5
2024-03-19,Anibongan,1,3,0,1261,193.71
2024-03-19,Banahao,1,3,0,2611,403.67
2024-03-19,Ban-as,1,3,0,1754,284.51
2024-03-19,Baucawe,1,3,0,1494,236.52
2024-03-19,Diatagon,1,3,0,7535,1107.36
2024-03-19,Ganayon,1,3,0,1255,183.35
2024-03-19,Liatimco,1,3,0,2078,321.99
2024-03-19,Manyayay,1,3,0,2542,372.57
2024-03-19,Payasan,1,3,0,2618,405.06
2024-03-19,Poblacion,1,3,0,4591,674.61
2024-03-19,Saint Christine,1,3,0,3054,441.83
2024-03-19,San Pedro,1,3,0,1463,216.74
2024-03-19,San Isidro,1,3,0,1212,185.02
2024-03-20,Anibongan,2,3,0,1261,194.05
2024-03-20,Banahao,2,3,0,2611,378.79
2024-03-20,Ban-as,2,3,0,1754,275.96
2024-03-20,Baucawe,2,3,0,1494,226.78
2024-03-20,Diatagon,2,3,0,7535,1157.67
2024-03-20,Ganayon,2,3,0,1255,184.55
2024-03-20,Liatimco,2,3,0,2077,329.39
2024-03-20,Manyayay,2,3,0,2542,373.22
2024-03-20,Payasan,2,3,0,2617,387.17
2024-03-20,Poblacion,2,3,0,4591,718.45
2024-03-20,Saint Christine,2,3,0,3054,484.91
2024-03-20,San Pedro,2,3,0,1462,236.98
2024-03-20,San Isidro,2,3,0,1212,187.06
2024-03-21,Anibongan,3,3,0,1261,182.52
2024-03-21,Banahao,3,3,0,2611,399.2
2024-03-21,Ban-as,3,3,0,1754,283.84
2024-03-21,Baucawe,3,3,0,1494,236.72
2024-03-21,Diatagon,3,3,0,7534,1235.46
2024-03-21,Ganayon,3,3,0,1255,202.08
2024-03-21,Liatimco,3,3,0,2077,303.78
2024-03-21,Manyayay,3,3,0,2542,379.66
2024-03-21,Payasan,3,3,0,2617,382.2
2024-03-21,Poblacion,3,3,0,4591,676.53
2024-03-21,Saint Christine,3,3,0,3054,488.06
2024-03-21,San Pedro,3,3,0,1462,213.85
2024-03-21,San Isidro,3,3,0,1212,175.24
2024-03-22,Anibongan,4,3,0,1261,184.69
2024-03-22,Banahao,4,3,0,2610,393.04
2024-03-22,Ban-as,4,3,0,1754,270.17
2024-03-22,Baucawe,4,3,0,1494,240.95
2024-03-22,Diatagon,4,3,0,7534,1194.23
2024-03-22,Ganayon,4,3,0,1255,180.78
2024-03-22,Liatimco,4,3,0,2077,314.95
2024-03-22,Manyayay,4,3,0,2542,382.9
2024-03-22,Payasan,4,3,0,2617,382.41
2024-03-22,Poblacion,4,3,0,4591,694.04
2024-03-22,Saint Christine,4,3,0,3054,468.53
2024-03-22,San Pedro,4,3,0,1462,211.19
2024-03-22,San Isidro,4,3,0,1212,178.52
2024-03-23,Anibongan,5,3,1,1261,204.1
2024-03-23,Banahao,5,3,1,2610,448.39
2024-03-23,Ban-as,5,3,1,1754,304.28
2024-03-23,Baucawe,5,3,1,1494,262.65
2024-03-23,Diatagon,5,3,1,7534,1170.2
